episode,avg_throughput,avg_fairness,avg_se,avg_pe,avg_su
37,32.19561469078063,0.34792236536741256,4.51390160560608,6.169499624775201e-07,2.9944622778892525
38,36.85840520858764,0.20402417466044429,4.993489186763764,7.41414408480523e-07,3.0890580487251262
39,35.20897212982177,0.27342367053031924,4.823881456851961,7.343123849068436e-07,3.0564851284027097
40,36.211855468749995,0.21628830924630155,4.9268452501297,7.748064643919861e-07,3.1136730384826654
41,38.00651371002197,0.24563540399074554,5.111759192943573,5.691163926258011e-07,3.157257914543152
42,40.2314596939087,0.17215144127607349,5.340699753761291,6.159051355325576e-07,3.1966545772552477
43,35.674116077423086,0.22714992702007294,4.871599135398866,7.927414230834985e-07,3.0640437102317812
44,30.544326667785636,0.38490482598543163,4.344038472175598,5.742504231420753e-07,3.0439262008667005
45,40.94908649444581,0.17079918012022968,5.41453216075897,6.149564671886767e-07,3.2079686117172224
46,36.93058631896972,0.22701912641525265,5.001002752780913,6.881768069888493e-07,3.1098268461227403
47,40.48265125274659,0.15441203638911244,5.366546320915222,8.393219422941911e-07,3.1942286062240584
48,36.28289768218993,0.25888781279325496,4.934193232059479,7.777633464911561e-07,3.134283452033997
49,38.32986910820007,0.1826118044555187,5.144962558746336,7.900900391177856e-07,3.129781293869017
50,40.69705454826356,0.16360122114419934,5.388452880382536,5.382230011719001e-07,3.1890161347389197
51,39.369420433044425,0.1785313463211059,5.251879363059997,5.855258621068061e-07,3.1592063188552846
52,38.7595662689209,0.1895971304178238,5.189261236190796,7.672857606166872e-07,3.1499650955200185
53,39.08111120223999,0.1743268540501594,5.222058827877043,7.252743154140263e-07,3.15872726202011
54,40.08772322654723,0.15734480708837512,5.32587818622589,7.841084146775756e-07,3.1858190155029287
55,38.79671188354492,0.18515692427754404,5.193100535869598,5.649299458809766e-07,3.174063391685485
56,38.075866584777835,0.16790341556072239,5.118572120666503,7.245148378842717e-07,3.1776923656463616
57,37.75521995544433,0.18460646659135818,5.085862188339233,8.414688113589362e-07,3.0898131656646712
58,36.89197814941405,0.25813106223940846,4.996991231441499,6.027959182119959e-07,3.1221343708038325
59,41.270992012023925,0.17226230666041378,5.447640457153319,5.716918656162305e-07,3.226081280708312
60,39.47609619140625,0.2185317371785641,5.26291669845581,5.998390565764568e-07,3.1976960754394517
61,39.51344146728516,0.2094302456080914,5.266698246002197,5.688785176971576e-07,3.1852789115905757
62,41.26946712493896,0.16005736455321312,5.44718764066696,5.578405881578875e-07,3.210708961486814
63,36.857453346252434,0.14590803399682042,4.993274736404419,5.120480540199424e-07,3.04661722421646
64,38.759098434448234,0.20171325892210007,5.189092292785644,5.479489345816547e-07,3.186435718536375
65,41.665582008361824,0.13291761159896853,5.488193397521971,5.106967341816925e-07,3.2344505643844585
66,38.7967350769043,0.21239856228232384,5.1930913162231445,6.142351190874251e-07,3.1588118600845325
67,40.94912162780762,0.1718317060172558,5.414541890621184,5.865733032806022e-07,3.192718148231504
68,40.768503265380865,0.17724780932068823,5.395915007591246,5.273162611274529e-07,3.209613184928893
69,42.3120224761963,0.15117980062961575,5.554713859558104,5.061846775333837e-07,3.240413107872007
70,37.54015773773193,0.24137233823537826,5.063782863616942,5.223053676672863e-07,3.1541506958007806
71,38.43794113159179,0.20553613662719722,5.156165432929992,6.475868235611418e-07,3.153151779174804
72,37.609710693359375,0.21553366035223012,5.070615251064299,5.55153470145342e-07,3.1440163421630847
73,36.141257934570305,0.2277721506357193,4.919752135276794,6.058112927576077e-07,3.0931300210952752
74,40.40979709625245,0.13719428941607473,5.358830490112305,8.029520472518926e-07,3.2024174308776847
75,35.8534732723236,0.2603461921215057,4.89021999835968,7.671869377645634e-07,3.0774989056587208
76,39.22532670974731,0.20549639329314234,5.236934876441955,7.63013122764278e-07,3.163628442287443
77,40.94884143829346,0.16131797522306443,5.414464073181152,7.374026949946712e-07,3.2232056713104233
78,40.44628952026367,0.15277519762516026,5.362739713191987,7.933550796224155e-07,3.176233491897581
79,40.08652160644531,0.1423535984754562,5.3254984617233285,7.392044005882784e-07,3.1857630300521835
80,39.512733879089346,0.18839887857437135,5.2665876340866085,7.519015076695725e-07,3.1547269964218123
81,40.589449853897094,0.1549238117039204,5.377418029308316,6.31499240171252e-07,3.1869307565689073
82,41.592748527526865,0.13935734763741495,5.480646886825561,5.460353338548883e-07,3.2076472425460794
83,41.16383861541749,0.16458466902375227,5.436623740196226,5.018593498107294e-07,3.2028102874755837
84,38.07715549468994,0.25174442276358605,5.118874492645263,5.116313468533917e-07,3.177801694869994
85,41.70200904846192,0.1533015212416649,5.491993207931517,5.350915148483182e-07,3.215897884368895
86,39.83358821868897,0.21826236158609397,5.299568428993224,5.125520976889674e-07,3.2031870269775378
87,42.74271385192873,0.13170454114675523,5.5990664815902695,5.105239989688924e-07,3.251474800109861
88,40.588966331481934,0.14823906868696216,5.3773428487777695,6.796419916099695e-07,3.196133048534392
89,38.00643890380859,0.2008230932056903,5.111670532226562,5.38208681746255e-07,3.1694295930862424
90,33.629100608825674,0.33792169839143765,4.6611474633216865,5.059035964904978e-07,3.083952913284302
91,41.091558189392096,0.14449401021003724,5.429056248664854,5.153273855285078e-07,3.197358212471006
92,38.29201969146728,0.20051640734076498,5.140721230506895,5.008123332572723e-07,3.17260200023651
93,41.020782775878914,0.1832934187352657,5.421903390884398,5.293071251344372e-07,3.2073216104507427
94,42.384001693725594,0.1422933292388916,5.562163319587706,5.06098991763793e-07,3.2305713796615576
95,42.38378414154054,0.15505527317523957,5.562102890014646,5.026397946039655e-07,3.2458011960983257
96,42.383520584106456,0.14791009232401847,5.562029705047606,5.233206002230873e-07,3.2457895374298076
97,40.58939403533937,0.18617220371961596,5.377508678436278,6.72865306796666e-07,3.2174585866928083
98,40.84142177581788,0.16706437677145003,5.403450078964232,5.051519076459957e-07,3.2151394557952866
99,42.38329994201661,0.14432362794876102,5.56208156108856,5.284161966301328e-07,3.2457508277893043
100,39.51420475006103,0.2035057845711708,5.266910257339476,6.987195177998731e-07,3.1853691244125364
101,40.94912162780762,0.1869909743964672,5.414541883468627,5.411095639828997e-07,3.2232266998290995
102,39.87220527648926,0.22322191476821898,5.303744597434997,6.868453209563086e-07,3.190933818817137
103,40.58931667327881,0.20247018933296201,5.377381024360655,5.092147648610993e-07,3.217484498023985
104,40.949092674255375,0.14378636106848722,5.414533863067624,5.039169508336273e-07,3.2232232904434186
105,42.347477607727065,0.1527114163339138,5.558404326438901,5.571666133619145e-07,3.243072776794431
106,41.66654197692873,0.17582880586385727,5.488347182273864,7.237041575081093e-07,3.234523854255675
107,42.025061035156256,0.1519092854857445,5.525212354660033,5.435790041019573e-07,3.2401501846313456
108,39.80088497161866,0.1789879180490971,5.296349320411681,5.028705146514766e-07,3.2008512401580798
109,43.10144180297853,0.14271010950207708,5.635974016189573,7.302834364963933e-07,3.257125139236448
110,43.101441726684584,0.13399053260684016,5.63597403526306,5.575681200298278e-07,3.257125129699705
111,42.38380233764649,0.14738629445433613,5.56213813304901,5.57403978405091e-07,3.2305564069747903
112,39.15502380371093,0.1475311098992825,5.229936456680297,4.900877752334055e-07,3.1796692848205548
113,42.38400165557862,0.14669419467449193,5.562163314819335,5.129056421537826e-07,3.2458256530761695
114,40.23005985260009,0.2173482963442802,5.340310916900635,7.449461838859862e-07,3.2117429876327495
115,43.10143409729005,0.13628621295094492,5.635971870422361,5.37352063929575e-07,3.2571245574951155
116,43.10138614654543,0.12441182643175129,5.635958595275877,5.938303945640654e-07,3.257118945121763
117,40.69725734710694,0.19801879316568377,5.388629932403563,5.220261448357634e-07,3.204288215637205
118,39.51272808074951,0.21709165230393412,5.266613292694092,4.982288294286263e-07,3.200477190017699
119,38.43737682342529,0.26023999929428104,5.156112222671508,5.057145290265909e-07,3.183595600128172
120,42.63508041381837,0.13444670289754865,5.587993116378781,5.731665703478939e-07,3.243394212722776
121,41.665488014221204,0.1505171619355678,5.4881696271896345,7.606200131249355e-07,3.234429926872251
122,43.46016174316408,0.13208312705159186,5.672879381179808,8.403237995935343e-07,3.262774872779844
123,42.383714675903335,0.14826444953680035,5.562127513885495,5.934114926731124e-07,3.2458041143417335
124,42.024750061035164,0.14711387485265734,5.525156207084656,5.141152450960364e-07,3.240117979049681
125,42.383800048828135,0.14917288675904272,5.562137532234191,5.029793175026502e-07,3.230554995536802
126,42.168635129928596,0.13999957099556923,5.539988870620726,5.305270900635149e-07,3.2143950676918007
127,42.7426035308838,0.13172633692622185,5.599035820960997,5.215528312874087e-07,3.2514624834060646
128,43.10084030151369,0.13586126968264578,5.635806975364683,5.0585289159244e-07,3.257079982757566
129,38.042565231323245,0.25500760704278946,5.115440101623536,5.319786043855858e-07,3.175250687599182
130,40.374943552017214,0.2021976114809513,5.355452337265013,5.385676121250072e-07,3.186127223968504
131,42.383835220336906,0.14518949970602987,5.562117111682891,7.829455734054137e-07,3.2305588722228986
132,42.383894634246836,0.1464749757945538,5.5621335840225195,5.779342922096477e-07,3.230543215274808
133,33.05290428161619,0.3553540901839733,4.601837816238403,5.100572974470195e-07,3.083173551559448
134,42.168503875732426,0.13421181499958043,5.539981036186218,5.435450259483331e-07,3.2296458673477155
135,42.02517330169679,0.13711640790104873,5.52522787094116,7.73732168681818e-07,3.2401631116867042
136,38.437924804687505,0.2573700630664825,5.156160826683045,5.387574037740705e-07,3.1836600112915034
137,43.101441726684584,0.12460490942001344,5.635974025726316,5.389528536170473e-07,3.257125134468076
138,42.02527153015137,0.16042643859982492,5.525255155563354,5.151396550218123e-07,3.2401747226715076
139,34.12986576080321,0.36559860825538637,4.712632448673248,5.334324845307492e-07,3.1002164793014524
140,41.665323429107666,0.17220555171370502,5.488121562004088,5.026474440228415e-07,3.2191216206550584
141,43.460161666870135,0.13074943885207177,5.672879371643064,5.255528515135665e-07,3.2627748632431004
142,43.10117095947267,0.12664254158735275,5.6358987712860085,5.00042543194468e-07,3.2570934581756568
143,40.23083778381348,0.21328036963939664,5.340540719032287,4.985832458714869e-07,3.211829848289489
144,43.101441726684584,0.12807015553116796,5.63597400665283,6.079675142700582e-07,3.257125134468076
145,42.383254127502454,0.13085190534591673,5.561971330642698,4.973016848452972e-07,3.245737295150754
146,40.15912498474122,0.18955022424459458,5.333105993270872,5.826633798733383e-07,3.1851787900924666
147,41.48651676177979,0.16532987877726554,5.4697096824645985,5.20778264672117e-07,3.2209805774688705
148,41.30669094085694,0.16035870730876928,5.451221971511838,5.507227808720925e-07,3.228766784667967
149,42.02485931396484,0.15422887980937958,5.525198278427123,5.079549458741894e-07,3.240140204429625
150,41.666542091369635,0.1501232300698757,5.488347148895262,4.95491177616714e-07,3.2345247030258166
151,42.02523357391358,0.14849208414554596,5.525244610309599,4.987312416915304e-07,3.2249082803726172
152,39.15400554656983,0.2203247483074665,5.229721908569336,4.961496154010094e-07,3.173559670448302
153,37.97024654388427,0.17373715877532958,5.107871804237365,4.902184247157491e-07,3.169815149307251
154,42.74245193481446,0.12565818101167672,5.5990376663207995,4.978393570809206e-07,3.2514551401138285
155,34.99254497528075,0.24328273281455037,4.801691174507143,5.371997883685253e-07,3.1164604759216323
156,43.10144165039063,0.1376627178490162,5.635974025726316,5.158238025160243e-07,3.2571251201629616
157,43.10121322631837,0.12838643699884417,5.635924253463743,4.989029457647123e-07,3.2571015119552587
158,37.21685283660888,0.2562241987884044,5.030409612655639,4.894474557204377e-07,3.1557721710205073
159,42.74272171020509,0.130224439650774,5.599068670272825,5.016173952299141e-07,3.251475396156309
160,34.27378887176512,0.29567267879843717,4.7274700641632075,5.442074200345816e-07,3.105017528533935
161,43.46016166687013,0.12994573339819906,5.672879381179808,5.066445214652048e-07,3.262774863243101
162,42.38291118621827,0.1366417755186558,5.56190433502197,5.033420836753066e-07,3.2457359218597386
163,41.09143417358399,0.15912068575620653,5.42906660079956,4.984813529063105e-07,3.1973450088500965
164,42.38360313415529,0.1416159974038601,5.562122321128843,4.980210525218355e-07,3.230541453361509
165,42.742632064819354,0.13896167680621144,5.599059443473813,5.354881636776553e-07,3.2514686632156353
166,40.58950458526611,0.19027542948722834,5.377544226646422,5.527761925350207e-07,3.2174987745285017
167,41.30719158172609,0.17992815017700198,5.451266736984251,5.606816398540105e-07,3.2288000535964945
168,35.56776832580565,0.2899529458582401,4.860838189125062,5.682596963652032e-07,3.1384233760833746
169,42.347891197204596,0.12946881115436554,5.558397350311279,5.438029290871781e-07,3.22183178424835
170,38.72290710449219,0.23405871614813803,5.185376455783842,5.02519407064028e-07,3.1531789922714224
171,42.38399162292482,0.14552511319518094,5.562160520553587,5.511340680186549e-07,3.2458244657516455
172,42.7427060699463,0.1474941425025463,5.599064369201657,5.083764722257914e-07,3.2514742136001566
173,42.74272159576417,0.1482613338530063,5.5990686798095695,5.37996471621227e-07,3.251475381851195
174,39.15508094787597,0.21840128988027574,5.229938621520996,4.978304031055816e-07,3.194933838844298
175,41.66650596618653,0.1349430383741856,5.48833710670471,5.246257018143298e-07,3.234519596099852
176,43.46016166687013,0.13217324838042258,5.672879381179808,5.511149606718391e-07,3.262774863243101
177,42.27624206542969,0.1432803502678871,5.551047229766843,4.9503079594615e-07,3.237731852531431
178,42.024095458984384,0.15446398332715033,5.525011444091795,5.504588017402057e-07,3.224797487258909
179,43.460146179199235,0.13189871326088906,5.672875070571897,5.454028121221198e-07,3.2627736949920627
180,40.948437690734856,0.18628698185086245,5.414468088150024,5.037873620494793e-07,3.2231497383117675
181,42.38326910018922,0.1455931535363197,5.561959834098815,4.974541360525108e-07,3.2304747819900497
182,38.61691585540771,0.26081253737211224,5.174581396579743,5.308544103854729e-07,3.1605399656295776
183,42.742587661743165,0.13594187259674073,5.599031529426572,5.513554174285672e-07,3.2514606428146346
184,41.6661561203003,0.1674535322189331,5.488239984512327,4.975421370545522e-07,3.2344948816299426
185,41.307755203247076,0.158372833430767,5.451423249244688,5.037625783188561e-07,3.22886622905731
186,39.872096176147465,0.1775064367055893,5.3036156415939315,5.09027743760271e-07,3.2062112331390376
187,40.19463287353516,0.19651897370815274,5.336913294792174,4.958032354807076e-07,3.209095788002012
188,42.742721633911145,0.1366830636560917,5.59906865596771,5.285111518560369e-07,3.236221103668211
189,42.74271392822267,0.14726799830794335,5.599066524505613,6.28744852519958e-07,3.2514748096466044
190,42.38400161743165,0.1427297994494438,5.562163319587706,5.046639063266414e-07,3.2305713701248147
191,42.742030334472666,0.13945980995893478,5.598989524841307,5.032140006733247e-07,3.251395645141599
192,42.742721633911145,0.14067506551742548,5.599068660736082,4.970297356976516e-07,3.251475386619566
193,42.383867111206065,0.1429797495901585,5.562125945091246,5.233794649939226e-07,3.245809755325315
194,40.589371261596675,0.16252033442258834,5.377463283538818,4.962379478001824e-07,3.202204117774962
195,41.66588630676271,0.14177505686879155,5.4881649827957135,4.922452689015702e-07,3.2344463539123516
196,41.558514041900644,0.1688416953384876,5.477208120822905,4.95567153961929e-07,3.211136577129362
197,40.59027004241943,0.16649324923753736,5.377599990367888,5.499850334445003e-07,3.171790032386778
198,41.66562282562256,0.15465290606021884,5.488091859817504,5.751204446369229e-07,3.2344473981857282
199,42.02468532562256,0.15138172224164015,5.525108003616332,5.676910086549472e-07,3.2401061010360706
200,42.7426750946045,0.12550534054636955,5.599055700302122,5.539154574307758e-07,3.251470265388486
201,43.46015396118165,0.1301756112277508,5.672877235412595,5.400843065217486e-07,3.262774286270139
202,38.07712448120117,0.2135062384605408,5.118830964565277,4.91672431621737e-07,3.1472617197036734
203,42.74145061492921,0.13873447075486187,5.598731279373166,5.006097296700321e-07,3.2513293552398657
204,39.94346096038819,0.19406796723604205,5.31105406284332,4.93694267902356e-07,3.19026162624359
205,43.460138320922866,0.12917706981301308,5.672872915267941,5.315119267379487e-07,3.262773108482359
206,41.307261352539065,0.1701411619782448,5.4513017320632935,5.414299158701398e-07,3.2288282489776594
207,39.978875427246095,0.1770187206566334,5.314495711326599,5.472793077387904e-07,3.171612277030944
208,41.30770521163941,0.1516882638633251,5.451425032615659,5.515934896038743e-07,3.213600149154661
209,43.065570640563976,0.14164524033665657,5.6322822380065904,5.184644135169946e-07,3.2544321060180645
210,42.02522850036621,0.165996885150671,5.525243244171141,5.009632843666623e-07,3.2401706361770612
211,43.46016181945802,0.124081464111805,5.672879390716551,5.143496184700782e-07,3.2627748775482153
212,42.52745464324952,0.14089401125907894,5.576921834945677,4.977212694257105e-07,3.235314202308653
213,37.35842811584472,0.23885658606886864,5.044606966972352,5.412158930084845e-07,3.1663183259963983
214,41.307107124328624,0.15878663316369054,5.451357431411741,4.98830453352639e-07,3.2287899637222277
215,41.37914688110353,0.1411097171902657,5.458694193363189,6.095418473250903e-07,3.197672276496885
216,40.94683261871339,0.18534582123160362,5.414191527366636,5.083909945824417e-07,3.2229844808578476
217,42.024832916259776,0.1427306741476059,5.5252035999298075,5.041777978931349e-07,3.2248862648010235
218,41.665503730773935,0.16462734714150432,5.488129038810728,4.966692284824604e-07,3.2191468572616553
219,40.91182601928711,0.15061316043138506,5.4104830217361455,4.93426195475877e-07,3.199103469848632
220,43.10137763977052,0.1242782458662987,5.635956268310545,5.235848226448071e-07,3.257118229866026
221,42.742065696716324,0.13889742061495783,5.5988864517211905,4.96631578243978e-07,3.25142614841461
222,43.101441726684584,0.13892294183373452,5.635974025726316,5.075843625945709e-07,3.2571251344680765
223,41.66622215270997,0.1581079718470574,5.488258333206175,5.030805590422457e-07,3.2344907236099227
224,42.347174224853525,0.1374929462373257,5.558288831710813,5.21276427889461e-07,3.2430199861526465
225,42.02527149200439,0.1450311855971813,5.525255169868467,4.96839297738916e-07,3.209664545059202
226,43.101433868408215,0.13373575955629352,5.635971879959104,5.574049089318578e-07,3.2571245384216283
227,42.38338104248048,0.13699466839432714,5.562095918655394,5.056659932733964e-07,3.245752305984495
228,43.10134201049806,0.13460533544421194,5.63596200942993,5.028610928548008e-07,3.2571133470535254
229,42.742624359130865,0.1453838939964771,5.599057273864744,5.039291841058003e-07,3.2514642143249497
230,41.52307319641114,0.15814340263605123,5.473584208488464,5.283726528659827e-07,3.208499493598936
231,42.74270385742189,0.1442479598522186,5.599063692092894,5.01108916068915e-07,3.251474056243895
232,42.348130645751965,0.15026743248105048,5.558471498489377,5.422220829132129e-07,3.2431326389312725
233,42.74267726898194,0.14910478055477136,5.599056348800657,5.661153159053357e-07,3.251470479965208
234,39.406426696777345,0.1909945054352283,5.255812377929687,5.029488005448003e-07,3.1925263881683335
235,42.957942276000985,0.13755109697580337,5.621202545166013,5.425188203389553e-07,3.2463514661788917
236,42.02523586273195,0.1610694107413292,5.525245242118833,5.007749984997647e-07,3.240170841217039
237,43.101441726684584,0.1364216262102127,5.635974025726316,5.058717727024482e-07,3.257125129699705
238,42.74207399368287,0.14518702238798142,5.598888804912565,5.005387089340732e-07,3.236041219234464
239,42.3840016937256,0.1531958989799023,5.562163314819334,4.978476101769049e-07,3.2458256435394275
240,42.38400161743165,0.13993909046053885,5.562163319587706,5.18094882409059e-07,3.245825648307798
241,38.795186042785645,0.24627102643251414,5.192939991950988,4.926941659277874e-07,3.189137334823608
242,42.38400165557862,0.1404558181762695,5.5621633100509635,5.243148689260124e-07,3.24582565307617
243,42.74197399139405,0.1442034600675106,5.598946981430051,5.089445198791512e-07,3.2513929939270003
244,42.34715892791749,0.13522348359227182,5.558201580047606,5.139285138966445e-07,3.2430588388442967
245,39.441366195678704,0.2361045558750629,5.259362668991088,5.009311621506642e-07,3.195146412849426
246,42.742706069946294,0.14316498219966886,5.599064369201658,4.991940659238028e-07,3.2514742136001566
247,42.3839836883545,0.13564602002501486,5.562158355712889,5.127757708578428e-07,3.245823864936827
248,38.795707321166994,0.20574324443936343,5.192910814285277,4.998947571266399e-07,3.1891989326477033
249,42.38398612976075,0.1466506022214889,5.562158994674681,5.037497300008907e-07,3.2305698776245095
250,40.948604927062995,0.1899850682914257,5.414398388862609,5.123828725572819e-07,3.22316563606262
251,43.46015396118165,0.1265631952881813,5.672877235412596,5.033087938954852e-07,3.2627742862701394
252,42.02495223999025,0.15374008834362027,5.525224041938779,4.946657247728581e-07,3.2401369857788067
253,41.59426017761231,0.1392589299380779,5.480813655853271,5.141069442515797e-07,3.2077938270568827
254,43.100767135620124,0.12747704192996026,5.635899572372434,5.134816626650716e-07,3.2570454025268534
255,42.38311088562012,0.1540369854867458,5.561973528861998,4.987148247437292e-07,3.245735731124876
256,42.38400165557862,0.15282422795891767,5.56216330528259,5.006084177239243e-07,3.24582565307617
257,41.6664588546753,0.15018364503979684,5.488324089050291,5.003554275617715e-07,3.234514036178587
258,43.46016174316408,0.13042700842022895,5.672879371643064,5.010686356854425e-07,3.262774872779844
259,42.02528182983399,0.15182058036327364,5.525257964134215,5.370199312437764e-07,3.240175929069517
260,43.460161590576185,0.12977856889367106,5.672879381179807,5.191840409679568e-07,3.2627748537063574
261,43.460161590576185,0.13156410813331604,5.672879390716551,5.030693671415068e-07,3.262774848937986
262,42.38385932922364,0.13724295690655708,5.562123794555663,5.120669584357526e-07,3.245814967155455
263,43.10143409729005,0.12460939913988113,5.635971879959104,5.048460445777893e-07,3.2571245527267436
264,41.84588256835938,0.15109775826334956,5.506794419288634,5.246722258789306e-07,3.190172049999235
265,41.593049964904786,0.1794831240177154,5.48074915409088,5.06518144902657e-07,3.228938217163084
266,42.02457839012146,0.14887224942445756,5.52506260871887,5.524524334532544e-07,3.2247954988479592
267,43.46014602661134,0.1270781894028187,5.67287508010864,5.111279870106958e-07,3.2627736806869487
268,41.486537399292004,0.1567882479727268,5.469715409278869,4.957282584427959e-07,3.2057557201385496
269,43.101441726684584,0.1350270842015744,5.635974025726316,5.136122683779832e-07,3.257125134468076
270,43.10142383575441,0.13142428442835807,5.635969071388243,5.018524046818133e-07,3.2571233558654766
271,41.666448020935064,0.16839678317308426,5.488321108818052,5.011564621781874e-07,3.234513440132139
272,43.101441726684584,0.12592338219285007,5.635974025726316,5.421951232165155e-07,3.257125134468076
273,42.74139129638674,0.1421245414018631,5.598743038177488,5.023460698794223e-07,3.2513315868377664
274,40.94834232330324,0.18150567382574084,5.414425945281979,4.94605384346869e-07,3.2231677627563458
275,43.46015396118165,0.12585565850138666,5.672877235412595,5.553992764362192e-07,3.262774286270139
276,41.665694961547864,0.15839595809578902,5.488142108917233,5.582148492067065e-07,3.2344594240188576
277,43.10144172668458,0.13236128985881798,5.635974025726316,5.572023565036945e-07,3.257125129699705
278,41.306794815063476,0.18269886732101434,5.451269383430481,5.007678441870664e-07,3.228768763542174
279,43.46015396118165,0.1269020307064056,5.672877225875852,4.995198048618479e-07,3.262774286270139
280,43.10083152770998,0.13532301217317583,5.635909476280211,4.968648261183265e-07,3.257053003311155
281,43.46016174316408,0.12810288935899733,5.672879390716551,5.002466605219527e-07,3.262774872779844
282,43.101441726684584,0.12486992031335836,5.635974025726316,5.001273808602492e-07,3.257125134468076
283,41.88080638885499,0.14047447174787522,5.510340018272398,4.993348738935311e-07,3.2293195199966402
284,42.38389217376711,0.1611193795502186,5.562132906913755,5.057700559518708e-07,3.245812716484068
285,42.70659763336183,0.14609505936503409,5.595350532531736,4.980441894986143e-07,3.2487633705139136
286,43.101433944702165,0.1269903934001923,5.635971879959104,5.0939954576279e-07,3.235843353271482
287,41.63023780822754,0.16446789875626563,5.484601488113402,4.951442923584185e-07,3.1952516126632675
288,42.74268264770509,0.1501840580999851,5.5990578317642195,5.008355753943761e-07,3.251470780372618
289,42.38399394989015,0.13888749450445173,5.562161173820493,4.968564991258975e-07,3.2245435523986794
290,43.46016174316408,0.12278993517160411,5.672879381179808,5.145377508597449e-07,3.262774872779844
291,39.97946125030518,0.2236176960170269,5.314781217575072,4.978666595434336e-07,3.192946653366086
292,43.46016174316408,0.12822443097829817,5.672879381179807,4.955844303822234e-07,3.262774872779844
293,41.629312782287606,0.14036850616335872,5.484348382949827,4.968920023884496e-07,3.1891500091552714
294,42.74272171020509,0.14025389537215235,5.599068660736083,5.040670635025891e-07,3.251475396156309
295,42.20445178985596,0.15088605538010597,5.543657956123351,5.23772517908583e-07,3.2323455905914287
296,43.101433944702165,0.1364727121591568,5.635971879959104,4.974128694357208e-07,3.2571245479583717
297,42.383645973205574,0.1584486956894398,5.562064504623411,5.328707618446056e-07,3.245783948898313
298,42.74235065460205,0.14601499974727628,5.598965644836424,5.016282113956552e-07,3.25143618583679
