episode,avg_throughput,avg_fairness,avg_se,avg_pe,avg_su
0,35.205202312469474,0.2167078962922096,4.823041269779206,5.0076778222774e-07,3.055987794399261
1,33.34294501304625,0.25811153843998913,4.631796507835388,4.9629728380296e-07,3.038020660877227
2,37.97003935813904,0.209880624115467,5.1078581261634834,5.179080420703033e-07,3.139253423213958
3,35.530799198150625,0.2275342211127281,4.857069597244262,5.060920221922057e-07,3.105103631019592
